x-axis,1,2,F1
second,Volt,Volt,Volt
+4.32000E-03,-1.75465336E+00,+1.65495238E+00,-3.39436865E+00
+4.33000E-03,-1.74585939E+00,+1.66500263E+00,-3.39436865E+00
+4.34000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.35000E-03,-1.74460311E+00,+1.67505288E+00,-3.40413427E+00
+4.36000E-03,-1.75465336E+00,+1.67505288E+00,-3.41389990E+00
+4.37000E-03,-1.74460311E+00,+1.66500263E+00,-3.39436865E+00
+4.38000E-03,-1.75465336E+00,+1.65620866E+00,-3.39436865E+00
+4.39000E-03,-1.74460311E+00,+1.67505288E+00,-3.40413427E+00
+4.40000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.41000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.42000E-03,-1.73580914E+00,+1.67505288E+00,-3.39534521E+00
+4.43000E-03,-1.75465336E+00,+1.67505288E+00,-3.41389990E+00
+4.44000E-03,-1.75465336E+00,+1.67630916E+00,-3.41389990E+00
+4.45000E-03,-1.72575889E+00,+1.69515338E+00,-3.40511084E+00
+4.46000E-03,-1.71570864E+00,+1.71525388E+00,-3.41389990E+00
+4.47000E-03,-1.73455286E+00,+1.68510313E+00,-3.40413427E+00
+4.48000E-03,-1.73455286E+00,+1.69515338E+00,-3.41389990E+00
+4.49000E-03,-1.74585939E+00,+1.69515338E+00,-3.42464209E+00
+4.50000E-03,-1.75590964E+00,+1.69515338E+00,-3.43440771E+00
+4.51000E-03,-1.74585939E+00,+1.68635941E+00,-3.41487646E+00
+4.52000E-03,-1.75465336E+00,+1.67630916E+00,-3.41389990E+00
+4.53000E-03,-1.76595989E+00,+1.67505288E+00,-3.42464209E+00
+4.54000E-03,-1.71570864E+00,+1.69515338E+00,-3.39534521E+00
+4.55000E-03,-1.75465336E+00,+1.68510313E+00,-3.42464209E+00
+4.56000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+4.57000E-03,-1.77475386E+00,+1.68510313E+00,-3.44417334E+00
+4.58000E-03,-1.73580914E+00,+1.69515338E+00,-3.41389990E+00
+4.59000E-03,-1.75465336E+00,+1.69640966E+00,-3.43440771E+00
+4.60000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+4.61000E-03,-1.75590964E+00,+1.70520363E+00,-3.44514990E+00
+4.62000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+4.63000E-03,-1.76470361E+00,+1.69515338E+00,-3.44417334E+00
+4.64000E-03,-1.77475386E+00,+1.69640966E+00,-3.45393896E+00
+4.65000E-03,-1.75465336E+00,+1.70645991E+00,-3.44514990E+00
+4.66000E-03,-1.77475386E+00,+1.69640966E+00,-3.45393896E+00
+4.67000E-03,-1.76470361E+00,+1.69515338E+00,-3.44417334E+00
+4.68000E-03,-1.75465336E+00,+1.71525388E+00,-3.45393896E+00
+4.69000E-03,-1.76595989E+00,+1.71525388E+00,-3.46468115E+00
+4.70000E-03,-1.77601014E+00,+1.71525388E+00,-3.47444677E+00
+4.71000E-03,-1.78606039E+00,+1.70520363E+00,-3.47444677E+00
+4.72000E-03,-1.77475386E+00,+1.71525388E+00,-3.47444677E+00
+4.73000E-03,-1.78606039E+00,+1.70520363E+00,-3.47444677E+00
+4.74000E-03,-1.77475386E+00,+1.71525388E+00,-3.47444677E+00
+4.75000E-03,-1.77475386E+00,+1.71525388E+00,-3.47444677E+00
+4.76000E-03,-1.81495487E+00,+1.69515338E+00,-3.49495459E+00
+4.77000E-03,-1.78606039E+00,+1.71525388E+00,-3.48518896E+00
+4.78000E-03,-1.79485436E+00,+1.69640966E+00,-3.47542334E+00
+4.79000E-03,-1.78480411E+00,+1.70645991E+00,-3.47444677E+00
+4.80000E-03,-1.77475386E+00,+1.73535438E+00,-3.49495459E+00
+4.81000E-03,-1.80490461E+00,+1.70645991E+00,-3.49495459E+00
+4.82000E-03,-1.77601014E+00,+1.73535438E+00,-3.49593115E+00
+4.83000E-03,-1.79485436E+00,+1.71525388E+00,-3.49495459E+00
+4.84000E-03,-1.75590964E+00,+1.75545489E+00,-3.49495459E+00
+4.85000E-03,-1.78606039E+00,+1.72530413E+00,-3.49495459E+00
+4.86000E-03,-1.79485436E+00,+1.73535438E+00,-3.51448584E+00
+4.87000E-03,-1.78606039E+00,+1.73535438E+00,-3.50569677E+00
+4.88000E-03,-1.79485436E+00,+1.73535438E+00,-3.51448584E+00
+4.89000E-03,-1.78480411E+00,+1.74666092E+00,-3.51448584E+00
+4.90000E-03,-1.81495487E+00,+1.73535438E+00,-3.53499365E+00
+4.91000E-03,-1.79485436E+00,+1.73535438E+00,-3.51448584E+00
+4.92000E-03,-1.79611064E+00,+1.73535438E+00,-3.51546240E+00
+4.93000E-03,-1.80616090E+00,+1.74540464E+00,-3.53499365E+00
+4.94000E-03,-1.81495487E+00,+1.73661067E+00,-3.53499365E+00
+4.95000E-03,-1.81495487E+00,+1.74540464E+00,-3.54475927E+00
+4.96000E-03,-1.81495487E+00,+1.73661067E+00,-3.53499365E+00
+4.97000E-03,-1.81495487E+00,+1.73535438E+00,-3.53499365E+00
+4.98000E-03,-1.81621115E+00,+1.75545489E+00,-3.55452490E+00
+4.99000E-03,-1.81495487E+00,+1.75545489E+00,-3.55550146E+00
+5.00000E-03,-1.79611064E+00,+1.77555539E+00,-3.55452490E+00
+5.01000E-03,-1.81495487E+00,+1.75545489E+00,-3.55452490E+00
+5.02000E-03,-1.85515587E+00,+1.73661067E+00,-3.57503271E+00
+5.03000E-03,-1.80490461E+00,+1.76676142E+00,-3.55452490E+00
+5.04000E-03,-1.79611064E+00,+1.79565589E+00,-3.57503271E+00
+5.05000E-03,-1.81495487E+00,+1.76550514E+00,-3.56526709E+00
+5.06000E-03,-1.81495487E+00,+1.75671117E+00,-3.55550146E+00
+5.07000E-03,-1.81495487E+00,+1.75671117E+00,-3.55550146E+00
+5.08000E-03,-1.81621115E+00,+1.75545489E+00,-3.55550146E+00
+5.09000E-03,-1.83505537E+00,+1.74666092E+00,-3.56526709E+00
+5.10000E-03,-1.83631165E+00,+1.77555539E+00,-3.59554052E+00
+5.11000E-03,-1.82500512E+00,+1.77555539E+00,-3.58479834E+00
+5.12000E-03,-1.83505537E+00,+1.77555539E+00,-3.59456396E+00
+5.13000E-03,-1.84636190E+00,+1.77555539E+00,-3.60530615E+00
+5.14000E-03,-1.85515587E+00,+1.77555539E+00,-3.61507177E+00
+5.15000E-03,-1.84636190E+00,+1.76550514E+00,-3.59456396E+00
+5.16000E-03,-1.85515587E+00,+1.77555539E+00,-3.61507177E+00
+5.17000E-03,-1.84510562E+00,+1.78686192E+00,-3.61507177E+00
+5.18000E-03,-1.85515587E+00,+1.77681167E+00,-3.61507177E+00
+5.19000E-03,-1.86646240E+00,+1.77555539E+00,-3.62581396E+00
+5.20000E-03,-1.85641215E+00,+1.75671117E+00,-3.59554052E+00
+5.21000E-03,-1.84510562E+00,+1.79691217E+00,-3.62581396E+00
+5.22000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+5.23000E-03,-1.85515587E+00,+1.80696242E+00,-3.64534521E+00
+5.24000E-03,-1.87525637E+00,+1.79565589E+00,-3.65511084E+00
+5.25000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+5.26000E-03,-1.85641215E+00,+1.79565589E+00,-3.63460302E+00
+5.27000E-03,-1.85515587E+00,+1.81575639E+00,-3.65511084E+00
+5.28000E-03,-1.85515587E+00,+1.81575639E+00,-3.65511084E+00
+5.29000E-03,-1.87525637E+00,+1.81575639E+00,-3.67561865E+00
+5.30000E-03,-1.87525637E+00,+1.79691217E+00,-3.65608740E+00
+5.31000E-03,-1.87525637E+00,+1.80570614E+00,-3.66585302E+00
+5.32000E-03,-1.87525637E+00,+1.83585690E+00,-3.69514990E+00
+5.33000E-03,-1.88656291E+00,+1.81575639E+00,-3.68636084E+00
+5.34000E-03,-1.87651265E+00,+1.83585690E+00,-3.69514990E+00
+5.35000E-03,-1.89535687E+00,+1.80570614E+00,-3.68538427E+00
+5.36000E-03,-1.89535687E+00,+1.81575639E+00,-3.69514990E+00
+5.37000E-03,-1.89535687E+00,+1.81575639E+00,-3.69514990E+00
+5.38000E-03,-1.89535687E+00,+1.81701267E+00,-3.69514990E+00
+5.39000E-03,-1.88530662E+00,+1.83711318E+00,-3.70589209E+00
+5.40000E-03,-1.89535687E+00,+1.81701267E+00,-3.69612646E+00
+5.41000E-03,-1.90666341E+00,+1.83585690E+00,-3.72542334E+00
+5.42000E-03,-1.93555788E+00,+1.81701267E+00,-3.73616552E+00
+5.43000E-03,-1.93555788E+00,+1.82706293E+00,-3.74593115E+00
+5.44000E-03,-1.89661316E+00,+1.85595740E+00,-3.73616552E+00
+5.45000E-03,-1.91545738E+00,+1.85595740E+00,-3.75569677E+00
+5.46000E-03,-1.91545738E+00,+1.85595740E+00,-3.75569677E+00
+5.47000E-03,-1.92550763E+00,+1.85721368E+00,-3.76643896E+00
+5.48000E-03,-1.89535687E+00,+1.87605790E+00,-3.75569677E+00
+5.49000E-03,-1.92676391E+00,+1.85595740E+00,-3.76643896E+00
+5.50000E-03,-1.93555788E+00,+1.87605790E+00,-3.79573584E+00
+5.51000E-03,-1.92676391E+00,+1.85595740E+00,-3.76643896E+00
+5.52000E-03,-1.93555788E+00,+1.85595740E+00,-3.77522802E+00
+5.53000E-03,-1.91545738E+00,+1.86600765E+00,-3.76546240E+00
+5.54000E-03,-1.93555788E+00,+1.87605790E+00,-3.79573584E+00
+5.55000E-03,-1.93555788E+00,+1.86600765E+00,-3.78597021E+00
+5.56000E-03,-1.95565838E+00,+1.83711318E+00,-3.77620459E+00
+5.57000E-03,-1.93555788E+00,+1.88610815E+00,-3.80647802E+00
+5.58000E-03,-1.95565838E+00,+1.87605790E+00,-3.81624365E+00
+5.59000E-03,-1.94560813E+00,+1.88610815E+00,-3.81624365E+00
+5.60000E-03,-1.93555788E+00,+1.87605790E+00,-3.79573584E+00
+5.61000E-03,-1.95565838E+00,+1.87605790E+00,-3.81624365E+00
+5.62000E-03,-1.95565838E+00,+1.89741468E+00,-3.83577490E+00
+5.63000E-03,-1.96696491E+00,+1.86600765E+00,-3.81624365E+00
+5.64000E-03,-1.97575888E+00,+1.87731418E+00,-3.83577490E+00
+5.65000E-03,-1.96696491E+00,+1.88736443E+00,-3.83675146E+00
+5.66000E-03,-1.93681416E+00,+1.91625891E+00,-3.83675146E+00
+5.67000E-03,-1.94686441E+00,+1.91625891E+00,-3.84651709E+00
+5.68000E-03,-1.95565838E+00,+1.89615840E+00,-3.83577490E+00
+5.69000E-03,-1.96570863E+00,+1.90746494E+00,-3.85628271E+00
+5.70000E-03,-1.95691466E+00,+1.91625891E+00,-3.85628271E+00
+5.71000E-03,-1.97575888E+00,+1.90620865E+00,-3.86604834E+00
+5.72000E-03,-1.97701517E+00,+1.91625891E+00,-3.87581396E+00
+5.73000E-03,-1.97575888E+00,+1.92630916E+00,-3.88655615E+00
+5.74000E-03,-1.99585939E+00,+1.91625891E+00,-3.89632177E+00
+5.75000E-03,-1.97575888E+00,+1.92630916E+00,-3.88655615E+00
+5.76000E-03,-1.97701517E+00,+1.91625891E+00,-3.87581396E+00
+5.77000E-03,-1.99585939E+00,+1.91625891E+00,-3.89632177E+00
+5.78000E-03,-1.99711567E+00,+1.93635941E+00,-3.91585302E+00
+5.79000E-03,-2.01721617E+00,+1.91625891E+00,-3.91682959E+00
+5.80000E-03,-2.01595989E+00,+1.93635941E+00,-3.93636084E+00
+5.81000E-03,-2.00590964E+00,+1.93635941E+00,-3.92659521E+00
+5.82000E-03,-2.01595989E+00,+1.95645991E+00,-3.95589209E+00
+5.83000E-03,-2.00590964E+00,+1.93635941E+00,-3.92659521E+00
+5.84000E-03,-2.01595989E+00,+1.93635941E+00,-3.93636084E+00
+5.85000E-03,-2.02601014E+00,+1.94766594E+00,-3.95589209E+00
+5.86000E-03,-1.99711567E+00,+1.95645991E+00,-3.93733740E+00
+5.87000E-03,-2.01595989E+00,+1.95645991E+00,-3.95589209E+00
+5.88000E-03,-2.01595989E+00,+1.95771619E+00,-3.95686865E+00
+5.89000E-03,-2.01595989E+00,+1.97656041E+00,-3.97639990E+00
+5.90000E-03,-2.01721617E+00,+1.97656041E+00,-3.97737646E+00
+5.91000E-03,-2.01595989E+00,+1.97656041E+00,-3.97639990E+00
+5.92000E-03,-2.03606039E+00,+1.97656041E+00,-3.99690771E+00
+5.93000E-03,-2.02726642E+00,+1.99666091E+00,-4.00764990E+00
+5.94000E-03,-2.03606039E+00,+1.97656041E+00,-3.99690771E+00
+5.95000E-03,-2.04736692E+00,+1.97656041E+00,-4.00764990E+00
+5.96000E-03,-2.05616089E+00,+1.99666091E+00,-4.03694677E+00
+5.97000E-03,-2.05616089E+00,+1.97656041E+00,-4.01643896E+00
+5.98000E-03,-2.05616089E+00,+1.97656041E+00,-4.01643896E+00
+5.99000E-03,-2.05616089E+00,+1.98786694E+00,-4.02718115E+00
+6.00000E-03,-2.07626140E+00,+1.99666091E+00,-4.05647802E+00
+6.01000E-03,-2.06746743E+00,+1.97656041E+00,-4.02718115E+00
+6.02000E-03,-2.05616089E+00,+1.99791720E+00,-4.03792334E+00
+6.03000E-03,-2.04611064E+00,+2.00796745E+00,-4.03694677E+00
+6.04000E-03,-2.05616089E+00,+1.99666091E+00,-4.03694677E+00
+6.05000E-03,-2.06621114E+00,+2.02806795E+00,-4.07698584E+00
+6.06000E-03,-2.09636190E+00,+1.99791720E+00,-4.07698584E+00
+6.07000E-03,-2.06621114E+00,+2.01676142E+00,-4.06722021E+00
+6.08000E-03,-2.05741717E+00,+2.01676142E+00,-4.05745459E+00
+6.09000E-03,-2.08756793E+00,+2.02681167E+00,-4.09651709E+00
+6.10000E-03,-2.09636190E+00,+2.03686192E+00,-4.11702490E+00
+6.11000E-03,-2.08756793E+00,+2.02681167E+00,-4.09651709E+00
+6.12000E-03,-2.07626140E+00,+2.03686192E+00,-4.09651709E+00
+6.13000E-03,-2.10766843E+00,+2.02681167E+00,-4.11702490E+00
+6.14000E-03,-2.09636190E+00,+2.03686192E+00,-4.11702490E+00
+6.15000E-03,-2.08631165E+00,+2.03686192E+00,-4.10725927E+00
+6.16000E-03,-2.09761818E+00,+2.01801770E+00,-4.09749365E+00
+6.17000E-03,-2.08756793E+00,+2.03686192E+00,-4.10725927E+00
+6.18000E-03,-2.11646240E+00,+2.03811820E+00,-4.13753271E+00
+6.19000E-03,-2.12776893E+00,+2.04691217E+00,-4.15706396E+00
+6.20000E-03,-2.11646240E+00,+2.05696242E+00,-4.15706396E+00
+6.21000E-03,-2.11646240E+00,+2.05696242E+00,-4.15706396E+00
+6.22000E-03,-2.15666340E+00,+2.03811820E+00,-4.17757177E+00
+6.23000E-03,-2.11646240E+00,+2.07706292E+00,-4.17757177E+00
+6.24000E-03,-2.13656290E+00,+2.05696242E+00,-4.17757177E+00
+6.25000E-03,-2.11646240E+00,+2.06826895E+00,-4.16780615E+00
+6.26000E-03,-2.15666340E+00,+2.03811820E+00,-4.17757177E+00
+6.27000E-03,-2.12651265E+00,+2.08836946E+00,-4.19710302E+00
+6.28000E-03,-2.13656290E+00,+2.09716343E+00,-4.21761084E+00
+6.29000E-03,-2.13656290E+00,+2.09716343E+00,-4.21761084E+00
+6.30000E-03,-2.13656290E+00,+2.09716343E+00,-4.21761084E+00
+6.31000E-03,-2.14661315E+00,+2.09716343E+00,-4.22737646E+00
+6.32000E-03,-2.13781918E+00,+2.09716343E+00,-4.21761084E+00
+6.33000E-03,-2.14661315E+00,+2.09716343E+00,-4.22737646E+00
+6.34000E-03,-2.17676391E+00,+2.07831920E+00,-4.23811865E+00
+6.35000E-03,-2.15791969E+00,+2.10721368E+00,-4.24788427E+00
+6.36000E-03,-2.17676391E+00,+2.09716343E+00,-4.25764990E+00
+6.37000E-03,-2.16796994E+00,+2.10721368E+00,-4.25764990E+00
+6.38000E-03,-2.17676391E+00,+2.09841971E+00,-4.25862646E+00
+6.39000E-03,-2.18807044E+00,+2.09716343E+00,-4.26741552E+00
+6.40000E-03,-2.17676391E+00,+2.11726393E+00,-4.27718115E+00
+6.41000E-03,-2.18681416E+00,+2.11726393E+00,-4.28792334E+00
+6.42000E-03,-2.15791969E+00,+2.13736443E+00,-4.27815771E+00
+6.43000E-03,-2.17676391E+00,+2.13736443E+00,-4.29768896E+00
+6.44000E-03,-2.17802019E+00,+2.13862071E+00,-4.29866552E+00
+6.45000E-03,-2.19686441E+00,+2.12731418E+00,-4.30843115E+00
+6.46000E-03,-2.17802019E+00,+2.13862071E+00,-4.29866552E+00
+6.47000E-03,-2.19812069E+00,+2.14741468E+00,-4.32893896E+00
+6.48000E-03,-2.21696491E+00,+2.15746493E+00,-4.35823584E+00
+6.49000E-03,-2.19686441E+00,+2.15746493E+00,-4.33772802E+00
+6.50000E-03,-2.21696491E+00,+2.15746493E+00,-4.35823584E+00
+6.51000E-03,-2.20817094E+00,+2.16751518E+00,-4.35823584E+00
+6.52000E-03,-2.21696491E+00,+2.15746493E+00,-4.35823584E+00
+6.53000E-03,-2.21696491E+00,+2.16751518E+00,-4.36800146E+00
+6.54000E-03,-2.21696491E+00,+2.17756543E+00,-4.37776709E+00
+6.55000E-03,-2.22827144E+00,+2.16751518E+00,-4.37776709E+00
+6.56000E-03,-2.23706541E+00,+2.15746493E+00,-4.37776709E+00
+6.57000E-03,-2.24837195E+00,+2.14741468E+00,-4.37776709E+00
+6.58000E-03,-2.25716592E+00,+2.15872121E+00,-4.39827490E+00
+6.59000E-03,-2.23706541E+00,+2.17756543E+00,-4.39827490E+00
+6.60000E-03,-2.27726642E+00,+2.17756543E+00,-4.43831396E+00
+6.61000E-03,-2.24837195E+00,+2.18887197E+00,-4.41878271E+00
+6.62000E-03,-2.27726642E+00,+2.15872121E+00,-4.41780615E+00
+6.63000E-03,-2.25716592E+00,+2.19766594E+00,-4.43831396E+00
+6.64000E-03,-2.23832170E+00,+2.19766594E+00,-4.41780615E+00
+6.65000E-03,-2.26847245E+00,+2.18761569E+00,-4.43831396E+00
+6.66000E-03,-2.25716592E+00,+2.19766594E+00,-4.43831396E+00
+6.67000E-03,-2.26721617E+00,+2.20897247E+00,-4.45882177E+00
+6.68000E-03,-2.27726642E+00,+2.19892222E+00,-4.45882177E+00
+6.69000E-03,-2.26721617E+00,+2.21776644E+00,-4.46858740E+00
+6.70000E-03,-2.25842220E+00,+2.21776644E+00,-4.45979834E+00
+6.71000E-03,-2.27726642E+00,+2.20897247E+00,-4.46858740E+00
+6.72000E-03,-2.27726642E+00,+2.23912322E+00,-4.49886084E+00
+6.73000E-03,-2.28731667E+00,+2.21776644E+00,-4.48909521E+00
+6.74000E-03,-2.27726642E+00,+2.23786694E+00,-4.49886084E+00
+6.75000E-03,-2.27726642E+00,+2.23786694E+00,-4.49886084E+00
+6.76000E-03,-2.29862320E+00,+2.21776644E+00,-4.49983740E+00
+6.77000E-03,-2.29736692E+00,+2.23786694E+00,-4.51839209E+00
+6.78000E-03,-2.29736692E+00,+2.21902272E+00,-4.49983740E+00
+6.79000E-03,-2.29736692E+00,+2.24917347E+00,-4.52913427E+00
+6.80000E-03,-2.31746742E+00,+2.23912322E+00,-4.53889990E+00
+6.81000E-03,-2.30867345E+00,+2.23786694E+00,-4.52913427E+00
+6.82000E-03,-2.31746742E+00,+2.23912322E+00,-4.53889990E+00
+6.83000E-03,-2.30741717E+00,+2.25922373E+00,-4.54964209E+00
+6.84000E-03,-2.31746742E+00,+2.25922373E+00,-4.55843115E+00
+6.85000E-03,-2.30741717E+00,+2.27806795E+00,-4.56917334E+00
+6.86000E-03,-2.33756793E+00,+2.25922373E+00,-4.57893896E+00
+6.87000E-03,-2.32751767E+00,+2.26927398E+00,-4.57893896E+00
+6.88000E-03,-2.31746742E+00,+2.27806795E+00,-4.57893896E+00
+6.89000E-03,-2.31746742E+00,+2.27806795E+00,-4.57893896E+00
+6.90000E-03,-2.33756793E+00,+2.27806795E+00,-4.59847021E+00
+6.91000E-03,-2.33756793E+00,+2.27806795E+00,-4.59847021E+00
+6.92000E-03,-2.31872370E+00,+2.27806795E+00,-4.57991552E+00
+6.93000E-03,-2.34887446E+00,+2.28811820E+00,-4.61897802E+00
+6.94000E-03,-2.35766843E+00,+2.29816845E+00,-4.63948584E+00
+6.95000E-03,-2.35766843E+00,+2.28811820E+00,-4.62972021E+00
+6.96000E-03,-2.35766843E+00,+2.27932423E+00,-4.61897802E+00
+6.97000E-03,-2.35766843E+00,+2.29816845E+00,-4.63948584E+00
+6.98000E-03,-2.33882421E+00,+2.31826895E+00,-4.63948584E+00
+6.99000E-03,-2.36897496E+00,+2.29816845E+00,-4.64925146E+00
+7.00000E-03,-2.39786943E+00,+2.27806795E+00,-4.65901709E+00
+7.01000E-03,-2.34761818E+00,+2.30947498E+00,-4.63948584E+00
+7.02000E-03,-2.33882421E+00,+2.33836945E+00,-4.65901709E+00
+7.03000E-03,-2.38781918E+00,+2.30947498E+00,-4.67952490E+00
+7.04000E-03,-2.37902521E+00,+2.31826895E+00,-4.67952490E+00
+7.05000E-03,-2.37776893E+00,+2.32957548E+00,-4.69026709E+00
+7.06000E-03,-2.37776893E+00,+2.31952523E+00,-4.68050146E+00
+7.07000E-03,-2.38781918E+00,+2.31826895E+00,-4.68929052E+00
+7.08000E-03,-2.37902521E+00,+2.35846996E+00,-4.71956396E+00
+7.09000E-03,-2.37902521E+00,+2.34841970E+00,-4.70979834E+00
+7.10000E-03,-2.39786943E+00,+2.33836945E+00,-4.71956396E+00
+7.11000E-03,-2.38907546E+00,+2.34841970E+00,-4.71956396E+00
+7.12000E-03,-2.39786943E+00,+2.33836945E+00,-4.71956396E+00
+7.13000E-03,-2.39786943E+00,+2.33836945E+00,-4.71956396E+00
+7.14000E-03,-2.39912571E+00,+2.33836945E+00,-4.72054052E+00
+7.15000E-03,-2.40917596E+00,+2.33836945E+00,-4.73030615E+00
+7.16000E-03,-2.41796993E+00,+2.35846996E+00,-4.75960302E+00
+7.17000E-03,-2.41796993E+00,+2.34967599E+00,-4.74983740E+00
+7.18000E-03,-2.41796993E+00,+2.35846996E+00,-4.75960302E+00
+7.19000E-03,-2.42927647E+00,+2.35846996E+00,-4.77034521E+00
+7.20000E-03,-2.41796993E+00,+2.35972624E+00,-4.75960302E+00
+7.21000E-03,-2.42802019E+00,+2.35846996E+00,-4.77034521E+00
+7.22000E-03,-2.41796993E+00,+2.37982674E+00,-4.78011084E+00
+7.23000E-03,-2.43807044E+00,+2.35846996E+00,-4.78011084E+00
+7.24000E-03,-2.43807044E+00,+2.37857046E+00,-4.79964209E+00
+7.25000E-03,-2.43807044E+00,+2.37857046E+00,-4.79964209E+00
+7.26000E-03,-2.41796993E+00,+2.39867096E+00,-4.79964209E+00
+7.27000E-03,-2.41796993E+00,+2.39867096E+00,-4.79964209E+00
+7.28000E-03,-2.43807044E+00,+2.39867096E+00,-4.82014990E+00
+7.29000E-03,-2.43807044E+00,+2.40997749E+00,-4.83089209E+00
+7.30000E-03,-2.43807044E+00,+2.39867096E+00,-4.82014990E+00
+7.31000E-03,-2.43807044E+00,+2.39867096E+00,-4.82014990E+00
+7.32000E-03,-2.45817094E+00,+2.39992724E+00,-4.83968115E+00
+7.33000E-03,-2.45817094E+00,+2.39867096E+00,-4.83968115E+00
+7.34000E-03,-2.45817094E+00,+2.39867096E+00,-4.83968115E+00
+7.35000E-03,-2.45817094E+00,+2.40997749E+00,-4.85042334E+00
+7.36000E-03,-2.47827144E+00,+2.41877146E+00,-4.87972021E+00
+7.37000E-03,-2.46822119E+00,+2.41877146E+00,-4.86995459E+00
+7.38000E-03,-2.47827144E+00,+2.41877146E+00,-4.87972021E+00
+7.39000E-03,-2.47827144E+00,+2.41877146E+00,-4.87972021E+00
+7.40000E-03,-2.47827144E+00,+2.39992724E+00,-4.86018896E+00
+7.41000E-03,-2.47827144E+00,+2.42002774E+00,-4.87972021E+00
+7.42000E-03,-2.47827144E+00,+2.43887196E+00,-4.90022802E+00
+7.43000E-03,-2.48832169E+00,+2.43887196E+00,-4.90999365E+00
+7.44000E-03,-2.47827144E+00,+2.43887196E+00,-4.90022802E+00
+7.45000E-03,-2.47827144E+00,+2.43887196E+00,-4.90022802E+00
+7.46000E-03,-2.47827144E+00,+2.43887196E+00,-4.90022802E+00
+7.47000E-03,-2.48957797E+00,+2.44892222E+00,-4.91975927E+00
+7.48000E-03,-2.49837194E+00,+2.45897247E+00,-4.94026709E+00
+7.49000E-03,-2.48957797E+00,+2.44892222E+00,-4.91975927E+00
+7.50000E-03,-2.49837194E+00,+2.45897247E+00,-4.94026709E+00
+7.51000E-03,-2.49837194E+00,+2.45897247E+00,-4.94026709E+00
+7.52000E-03,-2.49837194E+00,+2.45897247E+00,-4.94026709E+00
+7.53000E-03,-2.49837194E+00,+2.45897247E+00,-4.94026709E+00
+7.54000E-03,-2.51847245E+00,+2.45897247E+00,-4.96077490E+00
+7.55000E-03,-2.51847245E+00,+2.44892222E+00,-4.95100927E+00
+7.56000E-03,-2.51847245E+00,+2.47907297E+00,-4.97932959E+00
+7.57000E-03,-2.51847245E+00,+2.45897247E+00,-4.96077490E+00
+7.58000E-03,-2.51847245E+00,+2.45897247E+00,-4.96077490E+00
+7.59000E-03,-2.53857295E+00,+2.45897247E+00,-4.98030615E+00
+7.60000E-03,-2.53857295E+00,+2.47907297E+00,-4.99983740E+00
+7.61000E-03,-2.53857295E+00,+2.45897247E+00,-4.98030615E+00
+7.62000E-03,-2.49962823E+00,+2.49917347E+00,-4.98030615E+00
+7.63000E-03,-2.51847245E+00,+2.49917347E+00,-5.00081396E+00
+7.64000E-03,-2.53857295E+00,+2.49917347E+00,-5.01936865E+00
+7.65000E-03,-2.53857295E+00,+2.47907297E+00,-5.00081396E+00
+7.66000E-03,-2.53857295E+00,+2.49917347E+00,-5.01936865E+00
+7.67000E-03,-2.51847245E+00,+2.50922372E+00,-5.00960302E+00
+7.68000E-03,-2.53857295E+00,+2.49917347E+00,-5.02034521E+00
+7.69000E-03,-2.51972873E+00,+2.52932423E+00,-5.03011084E+00
+7.70000E-03,-2.55867345E+00,+2.51927397E+00,-5.05940771E+00
+7.71000E-03,-2.55867345E+00,+2.49917347E+00,-5.04085302E+00
+7.72000E-03,-2.55867345E+00,+2.49917347E+00,-5.04085302E+00
+7.73000E-03,-2.55867345E+00,+2.51927397E+00,-5.06038427E+00
+7.74000E-03,-2.57877395E+00,+2.50042975E+00,-5.06038427E+00
+7.75000E-03,-2.55867345E+00,+2.51048000E+00,-5.05061865E+00
+7.76000E-03,-2.55992973E+00,+2.51927397E+00,-5.06038427E+00
+7.77000E-03,-2.57877395E+00,+2.50922372E+00,-5.07014990E+00
+7.78000E-03,-2.57877395E+00,+2.50042975E+00,-5.06038427E+00
+7.79000E-03,-2.57877395E+00,+2.51927397E+00,-5.08089209E+00
+7.80000E-03,-2.57877395E+00,+2.51927397E+00,-5.07991552E+00
+7.81000E-03,-2.58882420E+00,+2.51927397E+00,-5.09065771E+00
+7.82000E-03,-2.57877395E+00,+2.53937448E+00,-5.10139990E+00
+7.83000E-03,-2.57877395E+00,+2.53058051E+00,-5.09065771E+00
+7.84000E-03,-2.58003023E+00,+2.51927397E+00,-5.08089209E+00
+7.85000E-03,-2.57877395E+00,+2.53058051E+00,-5.09065771E+00
+7.86000E-03,-2.58003023E+00,+2.51927397E+00,-5.08089209E+00
+7.87000E-03,-2.57877395E+00,+2.53058051E+00,-5.09065771E+00
+7.88000E-03,-2.59887446E+00,+2.55947498E+00,-5.14046240E+00
+7.89000E-03,-2.57877395E+00,+2.55068101E+00,-5.11116552E+00
